province,province_code,district,district_code,ward,ward_code,lat,long
thanh hóa,40000,nga sơn,40500,nga bạch,40527,19.9685636,105.9663802
thanh hóa,40000,nga sơn,40500,nga trung,40528,19.9799278,105.96758715
thanh hóa,40000,nga sơn,40500,nga hưng,40529,19.99520355,105.97720995
thanh hóa,40000,nga sơn,40500,nga thanh,40530,19.997523,105.99209755
thanh hóa,40000,nga sơn,40500,nga thủy,40531,19.96606595,105.9966732
thanh hóa,40000,nga sơn,40500,nga tân,40532,19.97026035,106.00911855
thanh hóa,40000,hà trung,40600,hà trung,40606,19.99975395,105.84667315
thanh hóa,40000,hà trung,40600,hà lai,40607,20.0213156,105.88547095
thanh hóa,40000,hà trung,40600,hà châu,40608,20.02191015,105.90282265
thanh hóa,40000,hà trung,40600,hà vinh,40609,20.0646467,105.94185415
thanh hóa,40000,hà trung,40600,hà thanh,40610,20.0394343,105.8995128
thanh hóa,40000,hà trung,40600,hà vân,40611,20.0411349,105.87352755
thanh hóa,40000,hà trung,40600,hà dương,40612,20.04282885,105.83280085
thanh hóa,40000,hà trung,40600,hà yên,40613,20.04282885,105.83280085
thanh hóa,40000,hà trung,40600,hà bình,40614,20.0240295,105.8452175
thanh hóa,40000,hà trung,40600,hà ninh,40615,20.00401655,105.84089345
thanh hóa,40000,hà trung,40600,hà thái,40616,20.00153915,105.8867883
thanh hóa,40000,hà trung,40600,hà lâm,40617,19.99145305,105.87269245
thanh hóa,40000,hà trung,40600,hà phú,40618,19.98509025,105.8986277
thanh hóa,40000,hà trung,40600,hà hải,40619,19.99287855,105.91009675
thanh hóa,40000,hà trung,40600,hà ngọc,40620,19.9738375,105.8279305
thanh hóa,40000,hà trung,40600,hà phong,40621,19.98702735,105.839224
thanh hóa,40000,hà trung,40600,hà bắc,40622,20.06651195,105.8313418
thanh hóa,40000,hà trung,40600,hà long,40623,20.11282005,105.815259
thanh hóa,40000,hà trung,40600,hà giang,40624,20.06489965,105.7971918
thanh hóa,40000,hà trung,40600,hà tiến,40625,20.0540749,105.78143115
thanh hóa,40000,hà trung,40600,hà tân,40626,20.0272242,105.8081245
thanh hóa,40000,hà trung,40600,hà lĩnh,40627,20.0055295,105.77439295
thanh hóa,40000,hà trung,40600,hà đông,40628,19.990799,105.81731005
thanh hóa,40000,hà trung,40600,hà sơn,40629,19.9696372,105.78701015
thanh hóa,40000,hà trung,40600,hà toại,40630,19.98509025,105.8986277
thanh hóa,40000,bỉm sơn,40700,ba đình,40706,20.0934219,105.8802598
thanh hóa,40000,bỉm sơn,40700,lam sơn,40707,20.0766171,105.8824914
thanh hóa,40000,bỉm sơn,40700,đông sơn,40708,20.08522385,105.91012085
thanh hóa,40000,bỉm sơn,40700,hà lan,40709,20.0561829,105.90013775
thanh hóa,40000,bỉm sơn,40700,quang trung,40710,20.06606905,105.85878605
thanh hóa,40000,bỉm sơn,40700,phú sơn,40711,20.0707553,105.8613503
thanh hóa,40000,bỉm sơn,40700,ngọc trạo,40712,20.08352045,105.84666495
thanh hóa,40000,bỉm sơn,40700,bắc sơn,40713,20.10992945,105.86880675
thanh hóa,40000,đông sơn,40800,rừng thông,40806,19.82071145,105.7324648
thanh hóa,40000,đông sơn,40800,đông tiến,40807,19.83455,105.71198845
thanh hóa,40000,đông sơn,40800,đông thanh,40808,19.794149,105.70686395
thanh hóa,40000,đông sơn,40800,đông khê,40809,19.8325775,105.6823395
thanh hóa,40000,đông sơn,40800,đông hoàng,40810,19.83436655,105.65923445
thanh hóa,40000,đông sơn,40800,đông ninh,40811,19.81210895,105.66966595
thanh hóa,40000,đông sơn,40800,đông anh,40812,19.82020655,105.7034969
thanh hóa,40000,đông sơn,40800,đông minh,40813,19.81363695,105.69449845
thanh hóa,40000,đông sơn,40800,đông thịnh,40814,19.8029461,105.72162865
thanh hóa,40000,đông sơn,40800,đông hòa,40815,19.794149,105.70686395
thanh hóa,40000,đông sơn,40800,đông yên,40816,19.79050885,105.7052993
thanh hóa,40000,đông sơn,40800,đông văn,40817,19.78241255,105.7240105
thanh hóa,40000,đông sơn,40800,đông phú,40818,19.76345205,105.71735865
thanh hóa,40000,đông sơn,40800,đông quang,40819,19.76469295,105.7403734
thanh hóa,40000,đông sơn,40800,đông nam,40820,19.7417621,105.7141185
thanh hóa,40000,thiệu hóa,40900,vạn hà,40906,19.8908737,105.6849789
thanh hóa,40000,thiệu hóa,40900,thiệu nguyên,40907,19.88576625,105.7049266
thanh hóa,40000,thiệu hóa,40900,thiệu tân,40908,19.8788173,105.72898865
thanh hóa,40000,thiệu hóa,40900,thiệu hợp,40909,19.8929927,105.7371747
thanh hóa,40000,thiệu hóa,40900,thiệu thịnh,40910,19.8980668,105.752678
thanh hóa,40000,thiệu hóa,40900,thiệu quang,40911,19.92970995,105.75338065
thanh hóa,40000,thiệu hóa,40900,thiệu duy,40912,19.90399835,105.72163935
thanh hóa,40000,thiệu hóa,40900,thiệu giang,40913,19.92534355,105.72147855
thanh hóa,40000,thiệu hóa,40900,thiệu long,40914,19.92706845,105.68519
thanh hóa,40000,thiệu hóa,40900,thiệu phú,40915,19.9067021,105.67491535
thanh hóa,40000,thiệu hóa,40900,thiệu phúc,40916,19.8924678,105.6559896
thanh hóa,40000,thiệu hóa,40900,thiệu công,40917,19.9210709,105.65994865
thanh hóa,40000,thiệu hóa,40900,thiệu thành,40918,19.92815395,105.642315
thanh hóa,40000,thiệu hóa,40900,thiệu ngọc,40919,19.93553965,105.6048989
thanh hóa,40000,thiệu hóa,40900,thiệu vũ,40920,19.92302295,105.6196832
thanh hóa,40000,thiệu hóa,40900,thiệu tiến,40921,19.906285,105.6412444
thanh hóa,40000,thiệu hóa,40900,thiệu toán,40922,19.9118569,105.60101515
thanh hóa,40000,thiệu hóa,40900,thiệu minh,40923,19.90033705,105.6284595
thanh hóa,40000,thiệu hóa,40900,thiệu chính,40924,19.8921284,105.60299595
thanh hóa,40000,thiệu hóa,40900,thiệu hòa,40925,19.87489965,105.6084368
thanh hóa,40000,thiệu hóa,40900,thiệu tâm,40926,19.87863535,105.6350898
thanh hóa,40000,thiệu hóa,40900,thiệu viên,40927,19.8716433,105.64168805
thanh hóa,40000,thiệu hóa,40900,thiệu vận,40928,19.8641617,105.74048995
thanh hóa,40000,thiệu hóa,40900,thiệu đô,40929,19.87000905,105.6869209
thanh hóa,40000,thiệu hóa,40900,thiệu lý,40930,19.8570628,105.66082295
thanh hóa,40000,thiệu hóa,40900,thiệu trung,40931,19.8524563,105.6789494
thanh hóa,40000,thiệu hóa,40900,thiệu châu,40932,19.8788173,105.72898865
thanh hóa,40000,thiệu hóa,40900,thiệu giao,40933,19.8530366,105.72962165
thanh hóa,40000,yên định,41000,quán lào,41006,19.9712109,105.6519985
thanh hóa,40000,yên định,41000,định long,41007,19.9899091,105.64563635
thanh hóa,40000,yên định,41000,định hưng,41008,19.98755645,105.6685371
thanh hóa,40000,yên định,41000,định tân,41009,19.99047835,105.68992495
thanh hóa,40000,yên định,41000,định hải,41010,20.0058701,105.66460095
thanh hóa,40000,yên định,41000,định liên,41011,19.99267655,105.62816975
thanh hóa,40000,yên định,41000,định tăng,41012,19.95642135,105.6282073
thanh hóa,40000,yên định,41000,định tường,41013,19.9627191,105.64911235
thanh hóa,40000,yên định,41000,định bình,41014,19.9527165,105.6648136
thanh hóa,40000,yên định,41000,định hòa,41015,19.95698085,105.690794
thanh hóa,40000,yên định,41000,định tiến,41016,19.9785001,105.7116508
thanh hóa,40000,yên định,41000,định thành,41017,19.94584775,105.72112435
thanh hóa,40000,yên định,41000,định công,41018,19.95105125,105.74557545
thanh hóa,40000,yên định,41000,yên thái,41019,20.00495555,105.62490695
thanh hóa,40000,yên định,41000,yên ninh,41020,19.98545355,105.60239905
thanh hóa,40000,yên định,41000,yên lạc,41021,19.96994,105.59734585
thanh hóa,40000,yên định,41000,yên thịnh,41022,19.9758945,105.570355
thanh hóa,40000,yên định,41000,yên hùng,41023,19.99320295,105.5828205
thanh hóa,40000,yên định,41000,yên phong,41024,20.01141645,105.60604295
thanh hóa,40000,yên định,41000,yên trường,41025,20.0144555,105.58896995
thanh hóa,40000,yên định,41000,yên bái,41026,20.01056435,105.57034945
thanh hóa,40000,yên định,41000,yên phú,41027,20.0008382,105.54793955
thanh hóa,40000,yên định,41000,yên giang,41028,20.00782745,105.52815535
thanh hóa,40000,yên định,41000,yên tâm,41029,20.026204,105.5156551
thanh hóa,40000,yên định,41000,yên trung,41030,20.02775875,105.5605674
thanh hóa,40000,yên định,41000,yên thọ,41031,20.04324135,105.56661175
thanh hóa,40000,yên định,41000,quý lộc,41032,20.06013755,105.57343355
thanh hóa,40000,yên định,41000,yên lâm,41033,20.06160825,105.52142315
thanh hóa,40000,yên định,41000,thống nhất,41034,20.0224846,105.5087847
thanh hóa,40000,vĩnh lộc,41100,vĩnh lộc,41106,20.0394165,105.6603435
thanh hóa,40000,vĩnh lộc,41100,vĩnh phúc,41107,20.0643615,105.641667
thanh hóa,40000,vĩnh lộc,41100,vĩnh hưng,41108,20.0779811,105.6577787
thanh hóa,40000,vĩnh lộc,41100,vĩnh long,41109,20.0958635,105.61463355
thanh hóa,40000,vĩnh lộc,41100,vĩnh quang,41110,20.09954255,105.5718648
thanh hóa,40000,vĩnh lộc,41100,vĩnh yên,41111,20.08293345,105.578826
thanh hóa,40000,vĩnh lộc,41100,vĩnh tiến,41112,20.07357805,105.6036679
thanh hóa,40000,vĩnh lộc,41100,vĩnh thành,41113,20.04862,105.619179
thanh hóa,40000,vĩnh lộc,41100,vĩnh ninh,41114,20.0377384,105.6041237
thanh hóa,40000,vĩnh lộc,41100,vĩnh khang,41115,20.02645935,105.6186586
thanh hóa,40000,vĩnh lộc,41100,vĩnh hòa,41116,20.03278795,105.6488121
thanh hóa,40000,vĩnh lộc,41100,vĩnh hùng,41117,20.0779811,105.6577787
thanh hóa,40000,vĩnh lộc,41100,vĩnh tân,41118,20.018399,105.71264865
thanh hóa,40000,vĩnh lộc,41100,vĩnh thịnh,41119,20.032232,105.7436228
thanh hóa,40000,vĩnh lộc,41100,vĩnh minh,41120,20.00562175,105.72962705
thanh hóa,40000,vĩnh lộc,41100,vĩnh an,41121,19.97466045,105.745634
thanh hóa,40000,thạch thành,41200,thanh tín,41205,20.212368,105.61247845
thanh hóa,40000,thạch thành,41200,kim tân,41206,20.1291122,105.66794155
thanh hóa,40000,thạch thành,41200,vân du,41207,20.13974905,105.74001785
thanh hóa,40000,thạch thành,41200,thành vân,41208,20.1569907,105.7552528
thanh hóa,40000,thạch thành,41200,thành tân,41209,20.1723325,105.70472655
thanh hóa,40000,thạch thành,41200,thành trực,41210,20.1809005,105.64208745
thanh hóa,40000,thạch thành,41200,thành công,41211,20.20179415,105.68315505
thanh hóa,40000,thạch thành,41200,thành minh,41212,20.2246476,105.654273
thanh hóa,40000,thạch thành,41200,thành vinh,41213,20.2320771,105.59807535
thanh hóa,40000,thạch thành,41200,thành yên,41214,20.27841445,105.62258955
thanh hóa,40000,thạch thành,41200,thành mỹ,41215,20.28819775,105.560621
thanh hóa,40000,thạch thành,41200,thạch lâm,41216,20.346053,105.48703695
thanh hóa,40000,thạch thành,41200,thạch tượng,41217,20.31232755,105.46520195
thanh hóa,40000,thạch thành,41200,thạch quảng,41218,20.28943725,105.51204085
thanh hóa,40000,thạch thành,41200,thạch cẩm,41219,20.2370545,105.55414845
thanh hóa,40000,thạch thành,41200,thạch sơn,41220,20.1951989,105.6026515
thanh hóa,40000,thạch thành,41200,thạch bình,41221,20.1696513,105.61026875
thanh hóa,40000,thạch thành,41200,thạch định,41222,20.14790715,105.6539834
thanh hóa,40000,thạch thành,41200,thạch đồng,41223,20.1339612,105.6198119
thanh hóa,40000,thạch thành,41200,thạch long,41224,20.11662905,105.61677575
thanh hóa,40000,thạch thành,41200,thành hưng,41225,20.11611565,105.64578655
thanh hóa,40000,thạch thành,41200,thành kim,41226,20.13392755,105.67389345
thanh hóa,40000,thạch thành,41200,thạch tân,41227,20.1614262,105.6356478
thanh hóa,40000,thạch thành,41200,thành tiến,41228,20.10241245,105.6765365
thanh hóa,40000,thạch thành,41200,thành thọ,41229,20.12321195,105.7077984
thanh hóa,40000,thạch thành,41200,thành tâm,41230,20.12268045,105.76045455
thanh hóa,40000,thạch thành,41200,thành an,41231,20.09745595,105.72193985
thanh hóa,40000,thạch thành,41200,thành long,41232,20.072906,105.7020785
thanh hóa,40000,thạch thành,41200,ngọc trạo,41233,20.0813551,105.75238825
thanh hóa,40000,cẩm thủy,41300,cẩm thủy,41306,20.20643075,105.46869635
thanh hóa,40000,cẩm thủy,41300,cẩm phong,41307,20.21421365,105.49505175
thanh hóa,40000,cẩm thủy,41300,cẩm giang,41308,20.2326375,105.4479515
thanh hóa,40000,cẩm thủy,41300,cẩm tú,41309,20.24746885,105.48877
thanh hóa,40000,cẩm thủy,41300,cẩm quý,41310,20.2948105,105.4393535
thanh hóa,40000,cẩm thủy,41300,cẩm lương,41311,20.25173645,105.39313145
thanh hóa,40000,cẩm thủy,41300,cẩm thành,41312,20.2667717,105.3464199
thanh hóa,40000,cẩm thủy,41300,cẩm liên,41313,20.2077125,105.34965745
thanh hóa,40000,cẩm thủy,41300,cẩm thạch,41314,20.20575595,105.378205
thanh hóa,40000,cẩm thủy,41300,cẩm bình,41315,20.2164845,105.426693
thanh hóa,40000,cẩm thủy,41300,cẩm châu,41316,20.1578413,105.4406994
thanh hóa,40000,cẩm thủy,41300,cẩm sơn,41317,20.18637645,105.467897
thanh hóa,40000,cẩm thủy,41300,cẩm ngọc,41318,20.184545,105.52469905
thanh hóa,40000,cẩm thủy,41300,cẩm long,41319,20.1780423,105.562284
thanh hóa,40000,cẩm thủy,41300,phúc do,41320,20.1356411,105.539335
thanh hóa,40000,cẩm thủy,41300,cẩm yên,41321,20.15257345,105.504126
thanh hóa,40000,cẩm thủy,41300,cẩm tâm,41322,20.1072135,105.49852305
thanh hóa,40000,cẩm thủy,41300,cẩm tân,41323,20.1266231,105.5389596
thanh hóa,40000,cẩm thủy,41300,cẩm phú,41324,20.14005465,105.5636546
thanh hóa,40000,cẩm thủy,41300,cẩm vân,41325,20.0965625,105.54043655
thanh hóa,40000,bá thước,41400,bá thước,41406,20.378893,105.2488935
thanh hóa,40000,bá thước,41400,lương ngoại,41407,20.34739695,105.3191349
thanh hóa,40000,bá thước,41400,lương nội,41408,20.37069075,105.3570413
thanh hóa,40000,bá thước,41400,hạ trung,41409,20.3931663,105.26660255
thanh hóa,40000,bá thước,41400,tân lập,41410,20.3688186,105.2355815
thanh hóa,40000,bá thước,41400,ban công,41411,20.37802425,105.2031362
thanh hóa,40000,bá thước,41400,cổ lũng,41412,20.44598805,105.22064025
thanh hóa,40000,bá thước,41400,lũng cao,41413,20.51883105,105.1683319
thanh hóa,40000,bá thước,41400,thành sơn,41414,20.48469295,105.11130745
thanh hóa,40000,bá thước,41400,lũng niêm,41415,20.44895675,105.1699304
thanh hóa,40000,bá thước,41400,thành lâm,41416,20.43097145,105.15516755
thanh hóa,40000,bá thước,41400,lâm xa,41417,20.33822735,105.22074225
thanh hóa,40000,bá thước,41400,cành nàng,41417,20.35124575,105.22588145
thanh hóa,40000,bá thước,41400,ái thượng,41418,20.33416205,105.2595108
thanh hóa,40000,bá thước,41400,điền lư,41419,20.31782415,105.30335425
thanh hóa,40000,bá thước,41400,lương trung,41420,20.3064598,105.37622445
thanh hóa,40000,bá thước,41400,điền trung,41421,20.28610635,105.31468395
thanh hóa,40000,bá thước,41400,điền hạ,41422,20.23030285,105.30447005
thanh hóa,40000,bá thước,41400,điền thượng,41423,20.23398455,105.26131145
thanh hóa,40000,bá thước,41400,điền quang,41424,20.28989495,105.2647278
thanh hóa,40000,bá thước,41400,thiết ống,41425,20.27315475,105.2024603
thanh hóa,40000,bá thước,41400,thiết kế,41426,20.31450405,105.14840895
thanh hóa,40000,bá thước,41400,kỳ tân,41427,20.28511025,105.11773465
thanh hóa,40000,bá thước,41400,văn nho,41428,20.252369,105.13019085
thanh hóa,40000,triệu sơn,41500,triệu sơn,41506,19.82250785,105.60348275
thanh hóa,40000,triệu sơn,41500,minh châu,41507,19.8177425,105.618429
thanh hóa,40000,triệu sơn,41500,dân lý,41508,19.82263175,105.64679045
thanh hóa,40000,triệu sơn,41500,minh dân,41509,19.82935605,105.61603005
thanh hóa,40000,triệu sơn,41500,dân quyền,41510,19.8485921,105.62497945
thanh hóa,40000,triệu sơn,41500,dân lực,41511,19.8473444,105.5998081
thanh hóa,40000,triệu sơn,41500,thọ thế,41512,19.85286,105.57107625
thanh hóa,40000,triệu sơn,41500,thọ phú,41513,19.86715315,105.58771135
thanh hóa,40000,triệu sơn,41500,thọ vực,41514,19.88124385,105.57890565
thanh hóa,40000,triệu sơn,41500,xuân thịnh,41515,19.86921195,105.55839485
thanh hóa,40000,triệu sơn,41500,xuân lộc,41516,19.88195245,105.554148
thanh hóa,40000,triệu sơn,41500,thọ dân,41517,19.85753305,105.5483926
thanh hóa,40000,triệu sơn,41500,xuân thọ,41518,19.846257,105.53058295
thanh hóa,40000,triệu sơn,41500,thọ ngọc,41519,19.87639565,105.5220939
thanh hóa,40000,triệu sơn,41500,thọ cường,41520,19.85846525,105.51468015
thanh hóa,40000,triệu sơn,41500,thọ sơn,41521,19.84139395,105.47988145
thanh hóa,40000,triệu sơn,41500,thọ tiến,41522,19.83831225,105.50930495
thanh hóa,40000,triệu sơn,41500,bình sơn,41523,19.81412705,105.4469495
thanh hóa,40000,triệu sơn,41500,thọ bình,41524,19.8168844,105.4864955
thanh hóa,40000,triệu sơn,41500,hợp lý,41525,19.8212645,105.52906495
thanh hóa,40000,triệu sơn,41500,hợp tiến,41526,19.80763935,105.54000025
thanh hóa,40000,triệu sơn,41500,triệu thành,41527,19.7725375,105.5310416
thanh hóa,40000,triệu sơn,41500,hợp thành,41528,19.80206755,105.553658
thanh hóa,40000,triệu sơn,41500,thọ tân,41529,19.8336346,105.56491795
thanh hóa,40000,triệu sơn,41500,hợp thắng,41530,19.81186795,105.5744934
thanh hóa,40000,triệu sơn,41500,minh sơn,41531,19.822119,105.58937055
thanh hóa,40000,triệu sơn,41500,an nông,41532,19.80314,105.6100655
thanh hóa,40000,triệu sơn,41500,văn sơn,41533,19.7686842,105.591622
thanh hóa,40000,triệu sơn,41500,nông trường,41534,19.7974842,105.6269789
thanh hóa,40000,triệu sơn,41500,tiến nông,41535,19.800843,105.64842645
thanh hóa,40000,triệu sơn,41500,thái hòa,41536,19.75883455,105.60399595
thanh hóa,40000,triệu sơn,41500,tân ninh,41537,19.73855505,105.62321245
thanh hóa,40000,triệu sơn,41500,khuyến nông,41538,19.78180675,105.6562686
thanh hóa,40000,triệu sơn,41500,đồng lợi,41539,19.76379495,105.66088195
thanh hóa,40000,triệu sơn,41500,đồng tiến,41540,19.77873785,105.68883055
thanh hóa,40000,triệu sơn,41500,đồng thắng,41541,19.75913745,105.6873615
thanh hóa,40000,thọ xuân,41600,thọ duyên,41605,19.9244225,105.4884165
thanh hóa,40000,thọ xuân,41600,thọ xuân,41600,19.9306694,105.52251225
thanh hóa,40000,thọ xuân,41600,thọ phúc,41606,19.94918075,105.5197375
thanh hóa,40000,thọ xuân,41600,hạnh phúc,41607,19.93527205,105.53693705
thanh hóa,40000,thọ xuân,41600,xuân thành,41608,19.9352644,105.55332445
thanh hóa,40000,thọ xuân,41600,xuân tân,41609,19.955083,105.565201
thanh hóa,40000,thọ xuân,41600,xuân lai,41610,19.9550052,105.54362925
thanh hóa,40000,thọ xuân,41600,xuân yên,41611,19.95361845,105.52372995
thanh hóa,40000,thọ xuân,41600,xuân trường,41612,19.93282495,105.5085599
thanh hóa,40000,thọ xuân,41600,xuân hòa,41613,19.94495505,105.5000406
thanh hóa,40000,thọ xuân,41600,thọ hải,41614,19.9404723,105.47673225
thanh hóa,40000,thọ xuân,41600,phú yên,41615,19.96633965,105.5136019
thanh hóa,40000,thọ xuân,41600,xuân lập,41616,19.9758993,105.5255431
thanh hóa,40000,thọ xuân,41600,xuân minh,41617,19.97308505,105.55231355
thanh hóa,40000,thọ xuân,41600,thọ thắng,41618,19.98892675,105.5198354
thanh hóa,40000,thọ xuân,41600,quảng phú,41619,20.01116245,105.48347445
thanh hóa,40000,thọ xuân,41600,xuân tín,41620,19.9762268,105.49290065
thanh hóa,40000,thọ xuân,41600,thọ lập,41621,19.9720219,105.474455
thanh hóa,40000,thọ xuân,41600,xuân châu,41622,19.98060755,105.4390525
thanh hóa,40000,thọ xuân,41600,thọ minh,41623,19.9568157,105.4613257
thanh hóa,40000,thọ xuân,41600,xuân thiên,41624,19.94620065,105.44153635
thanh hóa,40000,thọ xuân,41600,xuân lam,41625,19.9273054,105.41650945
thanh hóa,40000,thọ xuân,41600,thọ diên,41626,19.93064405,105.466974
thanh hóa,40000,thọ xuân,41600,thọ lâm,41627,19.90463215,105.43553355
thanh hóa,40000,thọ xuân,41600,lam sơn,41628,19.90524965,105.4065334
thanh hóa,40000,thọ xuân,41600,sao vàng,41629,19.88892205,105.4631791
thanh hóa,40000,thọ xuân,41600,thọ xương,41630,19.909334,105.39100895
thanh hóa,40000,thọ xuân,41600,xuân bái,41631,19.90116775,105.38745225
thanh hóa,40000,thọ xuân,41600,xuân phú,41632,19.8518926,105.4187965
thanh hóa,40000,thọ xuân,41600,xuân thắng,41633,19.8624237,105.46360005
thanh hóa,40000,thọ xuân,41600,xuân hưng,41634,19.9104191,105.47542645
thanh hóa,40000,thọ xuân,41600,xuân sơn,41635,19.8908945,105.5058624
thanh hóa,40000,thọ xuân,41600,xuân giang,41636,19.9149365,105.5036035
thanh hóa,40000,thọ xuân,41600,xuân quang,41637,19.90386805,105.5209014
thanh hóa,40000,thọ xuân,41600,tây hồ,41638,19.91891355,105.52739355
thanh hóa,40000,thọ xuân,41600,nam giang,41639,19.90591845,105.54773495
thanh hóa,40000,thọ xuân,41600,thọ lộc,41640,19.89283205,105.54911395
thanh hóa,40000,thọ xuân,41600,bắc lương,41641,19.919564,105.54856715
thanh hóa,40000,thọ xuân,41600,thọ nguyên,41642,19.93083,105.5711729
thanh hóa,40000,thọ xuân,41600,xuân phong,41643,19.9031325,105.5731385
thanh hóa,40000,thọ xuân,41600,xuân khánh,41644,19.91424775,105.58451425
thanh hóa,40000,thọ xuân,41600,thọ trường,41645,19.93227205,105.58408755
thanh hóa,40000,thọ xuân,41600,xuân vinh,41646,19.9510824,105.58671085
thanh hóa,40000,ngọc lặc,41700,ngọc lặc,41706,20.082393,105.3771579
thanh hóa,40000,ngọc lặc,41700,ngọc khê,41707,20.0912199,105.3453189
thanh hóa,40000,ngọc lặc,41700,ngọc sơn,41708,20.0753393,105.4164791
thanh hóa,40000,ngọc lặc,41700,ngọc trung,41709,20.06256735,105.4430491
thanh hóa,40000,ngọc lặc,41700,cao thịnh,41710,20.05948535,105.4809326
thanh hóa,40000,ngọc lặc,41700,lộc thịnh,41711,20.09664305,105.47251145
thanh hóa,40000,ngọc lặc,41700,ngọc liên,41712,20.10242455,105.41772365
thanh hóa,40000,ngọc lặc,41700,đồng thịnh,41713,20.1231071,105.4424385
thanh hóa,40000,ngọc lặc,41700,quang trung,41714,20.13272955,105.40551045
thanh hóa,40000,ngọc lặc,41700,thúy sơn,41715,20.132371,105.33066545
thanh hóa,40000,ngọc lặc,41700,thạch lập,41716,20.1734338,105.32157185
thanh hóa,40000,ngọc lặc,41700,mỹ tân,41717,20.10563245,105.31100145
thanh hóa,40000,ngọc lặc,41700,cao ngọc,41718,20.0626466,105.3396875
thanh hóa,40000,ngọc lặc,41700,vân am,41719,20.03943845,105.31252145
thanh hóa,40000,ngọc lặc,41700,minh sơn,41720,20.0402305,105.392553
thanh hóa,40000,ngọc lặc,41700,lam sơn,41721,20.0151166,105.4448569
thanh hóa,40000,ngọc lặc,41700,minh tiến,41722,20.00738565,105.4136038
thanh hóa,40000,ngọc lặc,41700,nguyệt ấn,41723,19.98451715,105.3563816
thanh hóa,40000,ngọc lặc,41700,phùng giáo,41724,19.9980439,105.31194805
thanh hóa,40000,ngọc lặc,41700,phùng minh,41725,19.9505007,105.32605645
thanh hóa,40000,ngọc lặc,41700,phúc thịnh,41726,19.94229195,105.362392
thanh hóa,40000,ngọc lặc,41700,kiên thọ,41727,19.9590411,105.40780485
thanh hóa,40000,lang chánh,41800,lang chánh,41806,20.1555126,105.24537565
thanh hóa,40000,lang chánh,41800,đồng lương,41807,20.17273945,105.2507825
thanh hóa,40000,lang chánh,41800,quang hiến,41808,20.1428495,105.22312415
thanh hóa,40000,lang chánh,41800,tân phúc,41809,20.2010525,105.19726545
thanh hóa,40000,lang chánh,41800,tam văn,41810,20.1968755,105.13986815
thanh hóa,40000,lang chánh,41800,lâm phú,41811,20.2476956,105.05773365
thanh hóa,40000,lang chánh,41800,yên khương,41812,20.1455652,105.02533795
thanh hóa,40000,lang chánh,41800,yên thắng,41813,20.1472261,105.103531
thanh hóa,40000,lang chánh,41800,trí nang,41814,20.1105782,105.18438215
thanh hóa,40000,lang chánh,41800,giao an,41815,20.09057095,105.234833
thanh hóa,40000,lang chánh,41800,giao thiện,41816,20.0417275,105.2218405
thanh hóa,40000,quan hóa,41900,quan hóa,41906,20.37831215,105.1126117
thanh hóa,40000,quan hóa,41900,xuân phú,41907,20.50101195,105.0344815
thanh hóa,40000,quan hóa,41900,phú nghiêm,41908,20.39376595,105.147057
thanh hóa,40000,quan hóa,41900,hồi xuân,41909,20.4200662,105.0677705
thanh hóa,40000,quan hóa,41900,nam xuân,41910,20.3754855,105.03272155
thanh hóa,40000,quan hóa,41900,nam động,41911,20.3621985,104.8959803
thanh hóa,40000,quan hóa,41900,thiên phủ,41912,20.387354,104.87186495
thanh hóa,40000,quan hóa,41900,hiền kiệt,41913,20.4332901,104.7616339
thanh hóa,40000,quan hóa,41900,hiền chung,41914,20.44318935,104.8509705
thanh hóa,40000,quan hóa,41900,nam tiến,41915,20.4054976,104.95136595
thanh hóa,40000,quan hóa,41900,thanh xuân,41916,20.44952485,105.02637865
thanh hóa,40000,quan hóa,41900,phú xuân,41917,20.50101195,105.0344815
thanh hóa,40000,quan hóa,41900,phú lệ,41918,20.54210065,105.060507
thanh hóa,40000,quan hóa,41900,phú sơn,41919,20.506047,104.95545345
thanh hóa,40000,quan hóa,41900,phú thanh,41920,20.55651455,105.0000179
thanh hóa,40000,quan hóa,41900,trung thành,41921,20.5484698,104.91179465
thanh hóa,40000,quan hóa,41900,thành sơn,41922,20.6212087,104.92487315
thanh hóa,40000,quan hóa,41900,trung sơn,41923,20.615914,104.85571445
thanh hóa,40000,quan sơn,42000,quan sơn,42006,20.2609884,104.94750025
thanh hóa,40000,quan sơn,42000,trung thượng,42007,20.28469605,104.94902745
thanh hóa,40000,quan sơn,42000,trung tiến,42008,20.2953646,104.99619595
thanh hóa,40000,quan sơn,42000,trung hạ,42009,20.3119445,105.0444031
thanh hóa,40000,quan sơn,42000,trung xuân,42010,20.33742955,105.08028025
thanh hóa,40000,quan sơn,42000,sơn lư,42011,20.2715474,104.884666
thanh hóa,40000,quan sơn,42000,tam lư,42012,20.18776005,104.90018895
thanh hóa,40000,quan sơn,42000,sơn hà,42013,20.17541805,104.9677704
thanh hóa,40000,quan sơn,42000,tam thanh,42014,20.1869975,104.84213655
thanh hóa,40000,quan sơn,42000,sơn điện,42015,20.281216,104.8219274
thanh hóa,40000,quan sơn,42000,mường mìn,42016,20.253589,104.7232085
thanh hóa,40000,quan sơn,42000,na mèo,42017,20.3018885,104.66746745
thanh hóa,40000,quan sơn,42000,sơn thủy,42018,20.3517055,104.73129445
thanh hóa,40000,mường lát,42100,mường lát,42106,20.519048,104.58873245
