province,province_code,district,district_code,ward,ward_code
nghệ an,43000,thanh chương,44700,thanh mai,44743
nghệ an,43000,thanh chương,44700,thanh xuân,44744
nghệ an,43000,thanh chương,44700,thanh lâm,44745
nghệ an,43000,thái hòa,44800,hòa hiếu,44806
nghệ an,43000,thái hòa,44800,quang tiến,44807
nghệ an,43000,thái hòa,44800,quang phong,44808
nghệ an,43000,thái hòa,44800,long sơn,44809
nghệ an,43000,thái hòa,44800,nghĩa hòa,44810
nghệ an,43000,thái hòa,44800,nghĩa tiến,44811
nghệ an,43000,thái hòa,44800,nghĩa mỹ,44812
nghệ an,43000,thái hòa,44800,tây hiếu,44813
nghệ an,43000,thái hòa,44800,nghĩa thuận,44814
nghệ an,43000,thái hòa,44800,đông hiếu,44815
nghệ an,43000,hoàng mai,44900,quỳnh thiện,44906
nghệ an,43000,hoàng mai,44900,quỳnh lập,44907
nghệ an,43000,hoàng mai,44900,quỳnh vinh,44908
nghệ an,43000,hoàng mai,44900,quỳnh trang,44909
nghệ an,43000,hoàng mai,44900,quỳnh lộc,44910
nghệ an,43000,hoàng mai,44900,quỳnh dị,44911
nghệ an,43000,hoàng mai,44900,mai hùng,44912
nghệ an,43000,hoàng mai,44900,quỳnh phương,44913
nghệ an,43000,hoàng mai,44900,quỳnh xuân,44914
nghệ an,43000,hoàng mai,44900,quỳnh liên,44915
hà tĩnh,45000,hà tĩnh,45100,nam hà,45106
hà tĩnh,45000,hà tĩnh,45100,tân giang,45107
hà tĩnh,45000,hà tĩnh,45100,thạch quý,45108
hà tĩnh,45000,hà tĩnh,45100,thạch hưng,45109
hà tĩnh,45000,hà tĩnh,45100,thạch đồng,45110
hà tĩnh,45000,hà tĩnh,45100,thạch môn,45111
hà tĩnh,45000,hà tĩnh,45100,thạch hạ,45112
hà tĩnh,45000,hà tĩnh,45100,thạch trung,45113
hà tĩnh,45000,hà tĩnh,45100,nguyễn du,45114
hà tĩnh,45000,hà tĩnh,45100,bắc hà,45115
hà tĩnh,45000,hà tĩnh,45100,trần phú,45116
hà tĩnh,45000,hà tĩnh,45100,thạch linh,45117
hà tĩnh,45000,hà tĩnh,45100,hà huy tập,45118
hà tĩnh,45000,hà tĩnh,45100,đại nài,45119
hà tĩnh,45000,hà tĩnh,45100,văn yên,45120
hà tĩnh,45000,hà tĩnh,45100,thạch bình,45121
hà tĩnh,45000,thạch hà,45200,thạch hà,45206
hà tĩnh,45000,thạch hà,45200,thạch long,45207
hà tĩnh,45000,thạch hà,45200,thạch bàn,45208
hà tĩnh,45000,thạch hà,45200,thạch đỉnh,45209
hà tĩnh,45000,thạch hà,45200,thạch hải,45210
hà tĩnh,45000,thạch hà,45200,thạch khê,45211
hà tĩnh,45000,thạch hà,45200,thạch trị,45212
hà tĩnh,45000,thạch hà,45200,thạch lạc,45213
hà tĩnh,45000,thạch hà,45200,tượng sơn,45214
hà tĩnh,45000,thạch hà,45200,thạch văn,45215
hà tĩnh,45000,thạch hà,45200,thạch thắng,45216
hà tĩnh,45000,thạch hà,45200,thạch hội,45217
hà tĩnh,45000,thạch hà,45200,phù việt,45218
hà tĩnh,45000,thạch hà,45200,thạch sơn,45219
hà tĩnh,45000,thạch hà,45200,thạch kênh,45220
hà tĩnh,45000,thạch hà,45200,thạch liên,45221
hà tĩnh,45000,thạch hà,45200,việt xuyên,45222
hà tĩnh,45000,thạch hà,45200,thạch tiến,45223
hà tĩnh,45000,thạch hà,45200,thạch thanh,45224
hà tĩnh,45000,thạch hà,45200,thạch ngọc,45225
hà tĩnh,45000,thạch hà,45200,thạch vĩnh,45226
hà tĩnh,45000,thạch hà,45200,ngọc sơn,45227
hà tĩnh,45000,thạch hà,45200,bắc sơn,45228
hà tĩnh,45000,thạch hà,45200,thạch lưu,45229
hà tĩnh,45000,thạch hà,45200,thạch đài,45230
hà tĩnh,45000,thạch hà,45200,thạch tân,45231
hà tĩnh,45000,thạch hà,45200,thạch lâm,45232
hà tĩnh,45000,thạch hà,45200,thạch hương,45233
hà tĩnh,45000,thạch hà,45200,thạch xuân,45234
hà tĩnh,45000,thạch hà,45200,nam hương,45235
hà tĩnh,45000,thạch hà,45200,thạch điền,45236
hà tĩnh,45000,can lộc,45300,nghèn,45306
hà tĩnh,45000,can lộc,45300,thuần thiện,45307
hà tĩnh,45000,can lộc,45300,thiên lộc,45308
hà tĩnh,45000,can lộc,45300,vượng lộc,45309
hà tĩnh,45000,can lộc,45300,tùng lộc,45310
hà tĩnh,45000,can lộc,45300,tiến lộc,45311
hà tĩnh,45000,can lộc,45300,khánh lộc,45312
hà tĩnh,45000,can lộc,45300,thanh lộc,45313
hà tĩnh,45000,can lộc,45300,kim lộc,45314
hà tĩnh,45000,can lộc,45300,song lộc,45315
hà tĩnh,45000,can lộc,45300,thường nga,45316
hà tĩnh,45000,can lộc,45300,trường lộc,45317
hà tĩnh,45000,can lộc,45300,yên lộc,45318
hà tĩnh,45000,can lộc,45300,phú lộc,45319
hà tĩnh,45000,can lộc,45300,vĩnh lộc,45320
hà tĩnh,45000,can lộc,45300,gia hanh,45321
hà tĩnh,45000,can lộc,45300,trung lộc,45322
hà tĩnh,45000,can lộc,45300,thượng lộc,45323
hà tĩnh,45000,can lộc,45300,xuân lộc,45324
hà tĩnh,45000,can lộc,45300,đồng lộc,45325
hà tĩnh,45000,can lộc,45300,quang lộc,45326
hà tĩnh,45000,can lộc,45300,mỹ lộc,45327
hà tĩnh,45000,can lộc,45300,sơn lộc,45328
hà tĩnh,45000,can lộc,45300,nhân lộc,45354
hà tĩnh,45000,lộc hà,45400,bình lộc,45406
hà tĩnh,45000,lộc hà,45400,an lộc,45407
hà tĩnh,45000,lộc hà,45400,thịnh lộc,45408
hà tĩnh,45000,lộc hà,45400,tân lộc,45409
hà tĩnh,45000,lộc hà,45400,hồng lộc,45410
hà tĩnh,45000,lộc hà,45400,ích hậu,45411
hà tĩnh,45000,lộc hà,45400,phù lưu,45412
hà tĩnh,45000,lộc hà,45400,thạch bằng,45413
hà tĩnh,45000,lộc hà,45400,thạch kim,45414
hà tĩnh,45000,lộc hà,45400,thạch châu,45415
hà tĩnh,45000,lộc hà,45400,thạch mỹ,45416
hà tĩnh,45000,lộc hà,45400,mai phụ,45417
hà tĩnh,45000,lộc hà,45400,hộ độ,45418
hà tĩnh,45000,nghi xuân,45500,nghi xuân,45506
hà tĩnh,45000,nghi xuân,45500,xuân hải,45507
hà tĩnh,45000,nghi xuân,45500,xuân phổ,45508
hà tĩnh,45000,nghi xuân,45500,xuân đan,45509
hà tĩnh,45000,nghi xuân,45500,xuân trường,45510
hà tĩnh,45000,nghi xuân,45500,xuân hội,45511
hà tĩnh,45000,nghi xuân,45500,tiên điền,45512
hà tĩnh,45000,nghi xuân,45500,xuân yên,45513
hà tĩnh,45000,nghi xuân,45500,xuân giang,45514
hà tĩnh,45000,nghi xuân,45500,xuân an,45515
hà tĩnh,45000,nghi xuân,45500,xuân mỹ,45516
hà tĩnh,45000,nghi xuân,45500,xuân thành,45517
hà tĩnh,45000,nghi xuân,45500,xuân liên,45518
hà tĩnh,45000,nghi xuân,45500,cổ đạm,45519
hà tĩnh,45000,nghi xuân,45500,xuân viên,45520
hà tĩnh,45000,nghi xuân,45500,xuân hồng,45521
hà tĩnh,45000,nghi xuân,45500,xuân lam,45522
hà tĩnh,45000,nghi xuân,45500,xuân lĩnh,45523
hà tĩnh,45000,nghi xuân,45500,cương gián,45524
hà tĩnh,45000,hồng lĩnh,45600,nam hồng,45606
hà tĩnh,45000,hồng lĩnh,45600,bắc hồng,45607
hà tĩnh,45000,hồng lĩnh,45600,trung lương,45608
hà tĩnh,45000,hồng lĩnh,45600,đức thuận,45609
hà tĩnh,45000,hồng lĩnh,45600,thuận lộc,45610
hà tĩnh,45000,hồng lĩnh,45600,đậu liêu,45611
hà tĩnh,45000,đức thọ,45700,đức thọ,45706
hà tĩnh,45000,đức thọ,45700,liên minh,45707
hà tĩnh,45000,đức thọ,45700,đức la,45708
hà tĩnh,45000,đức thọ,45700,đức vĩnh,45709
hà tĩnh,45000,đức thọ,45700,đức quang,45710
hà tĩnh,45000,đức thọ,45700,đức châu,45711
hà tĩnh,45000,đức thọ,45700,đức tùng,45712
hà tĩnh,45000,đức thọ,45700,trường sơn,45713
hà tĩnh,45000,đức thọ,45700,tùng ảnh,45714
hà tĩnh,45000,đức thọ,45700,đức yên,45715
hà tĩnh,45000,đức thọ,45700,bùi xá,45716
hà tĩnh,45000,đức thọ,45700,đức nhân,45717
hà tĩnh,45000,đức thọ,45700,yên hồ,45718
hà tĩnh,45000,đức thọ,45700,đức thịnh,45719
hà tĩnh,45000,đức thọ,45700,đức thủy,45720
hà tĩnh,45000,đức thọ,45700,thái yên,45721
hà tĩnh,45000,đức thọ,45700,trung lễ,45722
hà tĩnh,45000,đức thọ,45700,đức thanh,45723
hà tĩnh,45000,đức thọ,45700,đức lâm,45724
hà tĩnh,45000,đức thọ,45700,đức long,45725
hà tĩnh,45000,đức thọ,45700,đức hòa,45726
hà tĩnh,45000,đức thọ,45700,đức lạc,45727
hà tĩnh,45000,đức thọ,45700,đức lập,45728
hà tĩnh,45000,đức thọ,45700,đức dũng,45729
hà tĩnh,45000,đức thọ,45700,đức an,45730
hà tĩnh,45000,đức thọ,45700,đức đồng,45731
hà tĩnh,45000,đức thọ,45700,đức lạng,45732
hà tĩnh,45000,đức thọ,45700,tân hương,45733
hà tĩnh,45000,hương sơn,45800,phố châu,45806
hà tĩnh,45000,hương sơn,45800,sơn trung,45807
hà tĩnh,45000,hương sơn,45800,sơn bằng,45808
hà tĩnh,45000,hương sơn,45800,sơn bình,45809
hà tĩnh,45000,hương sơn,45800,sơn long,45810
hà tĩnh,45000,hương sơn,45800,sơn trà,45811
hà tĩnh,45000,hương sơn,45800,sơn hà,45812
hà tĩnh,45000,hương sơn,45800,sơn mỹ,45813
hà tĩnh,45000,hương sơn,45800,sơn châu,45814
hà tĩnh,45000,hương sơn,45800,sơn ninh,45815
hà tĩnh,45000,hương sơn,45800,sơn hòa,45816
hà tĩnh,45000,hương sơn,45800,sơn tân,45817
hà tĩnh,45000,hương sơn,45800,sơn thịnh,45818
hà tĩnh,45000,hương sơn,45800,sơn an,45819
hà tĩnh,45000,hương sơn,45800,sơn tiến,45820
hà tĩnh,45000,hương sơn,45800,sơn lễ,45821
hà tĩnh,45000,hương sơn,45800,sơn giang,45822
hà tĩnh,45000,hương sơn,45800,sơn quang,45823
hà tĩnh,45000,hương sơn,45800,sơn lâm,45824
hà tĩnh,45000,hương sơn,45800,sơn lĩnh,45825
hà tĩnh,45000,hương sơn,45800,sơn diệm,45826
hà tĩnh,45000,hương sơn,45800,sơn hàm,45827
hà tĩnh,45000,hương sơn,45800,sơn phú,45828
hà tĩnh,45000,hương sơn,45800,sơn phúc,45829
hà tĩnh,45000,hương sơn,45800,sơn thủy,45830
hà tĩnh,45000,hương sơn,45800,sơn mai,45831
hà tĩnh,45000,hương sơn,45800,sơn trường,45832
hà tĩnh,45000,hương sơn,45800,sơn tây,45833
hà tĩnh,45000,hương sơn,45800,tây sơn,45834
hà tĩnh,45000,hương sơn,45800,sơn hồng,45835
hà tĩnh,45000,hương sơn,45800,sơn kim,45838
hà tĩnh,45000,hương sơn,45800,sơn kim 1,45836
hà tĩnh,45000,hương sơn,45800,sơn kim 2,45837
hà tĩnh,45000,vũ quang,45900,vũ quang,45906
hà tĩnh,45000,vũ quang,45900,đức bồng,45907
hà tĩnh,45000,vũ quang,45900,đức hương,45908
hà tĩnh,45000,vũ quang,45900,đức liên,45909
hà tĩnh,45000,vũ quang,45900,đức lĩnh,45910
hà tĩnh,45000,vũ quang,45900,đức giang,45911
hà tĩnh,45000,vũ quang,45900,ân phú,45912
hà tĩnh,45000,vũ quang,45900,sơn thọ,45913
hà tĩnh,45000,vũ quang,45900,hương điền,45914
hà tĩnh,45000,vũ quang,45900,hương minh,45915
hà tĩnh,45000,vũ quang,45900,hương thọ,45916
hà tĩnh,45000,vũ quang,45900,hương quang,45917
hà tĩnh,45000,hương khê,46000,hương khê,46006
hà tĩnh,45000,hương khê,46000,hương đô,46007
hà tĩnh,45000,hương khê,46000,lộc yên,46008
hà tĩnh,45000,hương khê,46000,hương giang,46009
hà tĩnh,45000,hương khê,46000,hương thủy,46010
hà tĩnh,45000,hương khê,46000,hà linh,46011
hà tĩnh,45000,hương khê,46000,phương mỹ,46012
hà tĩnh,45000,hương khê,46000,phương điền,46013
hà tĩnh,45000,hương khê,46000,phúc đồng,46014
hà tĩnh,45000,hương khê,46000,hòa hải,46015
hà tĩnh,45000,hương khê,46000,hương bình,46016
hà tĩnh,45000,hương khê,46000,hương long,46017
hà tĩnh,45000,hương khê,46000,gia phố,46018
hà tĩnh,45000,hương khê,46000,phú phong,46019
hà tĩnh,45000,hương khê,46000,phú gia,46020
hà tĩnh,45000,hương khê,46000,hương vĩnh,46021
hà tĩnh,45000,hương khê,46000,hương xuân,46022
hà tĩnh,45000,hương khê,46000,hương trà,46023
hà tĩnh,45000,hương khê,46000,hương lâm,46024
hà tĩnh,45000,hương khê,46000,hương liên,46025
hà tĩnh,45000,hương khê,46000,phúc trạch,46026
hà tĩnh,45000,hương khê,46000,hương trạch,46027
hà tĩnh,45000,cẩm xuyên,46100,cẩm xuyên,46106
hà tĩnh,45000,cẩm xuyên,46100,cẩm thăng,46107
hà tĩnh,45000,cẩm xuyên,46100,cẩm phúc,46108
hà tĩnh,45000,cẩm xuyên,46100,thiên cầm,46109
hà tĩnh,45000,cẩm xuyên,46100,cẩm nhượng,46110
hà tĩnh,45000,cẩm xuyên,46100,cẩm dương,46111
hà tĩnh,45000,cẩm xuyên,46100,cẩm hòa,46112
hà tĩnh,45000,cẩm xuyên,46100,cẩm yên,46113
hà tĩnh,45000,cẩm xuyên,46100,cẩm nam,46114
hà tĩnh,45000,cẩm xuyên,46100,cẩm huy,46115
hà tĩnh,45000,cẩm xuyên,46100,cẩm quang,46116
hà tĩnh,45000,cẩm xuyên,46100,cẩm bình,46117
hà tĩnh,45000,cẩm xuyên,46100,cẩm vịnh,46118
hà tĩnh,45000,cẩm xuyên,46100,cẩm thành,46119
hà tĩnh,45000,cẩm xuyên,46100,cẩm duệ,46120
hà tĩnh,45000,cẩm xuyên,46100,cẩm thạch,46121
hà tĩnh,45000,cẩm xuyên,46100,cẩm quan,46122
hà tĩnh,45000,cẩm xuyên,46100,cẩm mỹ,46123
hà tĩnh,45000,cẩm xuyên,46100,cẩm hưng,46124
hà tĩnh,45000,cẩm xuyên,46100,cẩm thịnh,46125
hà tĩnh,45000,cẩm xuyên,46100,cẩm sơn,46126
hà tĩnh,45000,cẩm xuyên,46100,cẩm lạc,46127
hà tĩnh,45000,cẩm xuyên,46100,cẩm minh,46128
hà tĩnh,45000,cẩm xuyên,46100,cẩm hà,46129
hà tĩnh,45000,cẩm xuyên,46100,cẩm lộc,46130
hà tĩnh,45000,cẩm xuyên,46100,cẩm trung,46131
hà tĩnh,45000,cẩm xuyên,46100,cẩm lĩnh,46132
hà tĩnh,45000,kỳ anh,46200,sông trí,46206
hà tĩnh,45000,kỳ anh,46200,kỳ hưng,46207
hà tĩnh,45000,kỳ anh,46200,kỳ hà,46208
hà tĩnh,45000,kỳ anh,46200,kỳ ninh,46209
hà tĩnh,45000,kỳ anh,46200,kỳ lợi,46210
hà tĩnh,45000,kỳ anh,46200,kỳ trinh,46211
hà tĩnh,45000,kỳ anh,46200,kỳ thịnh,46212
hà tĩnh,45000,kỳ anh,46200,kỳ long,46213
hà tĩnh,45000,kỳ anh,46200,kỳ liên,46214
hà tĩnh,45000,kỳ anh,46200,kỳ phương,46215
hà tĩnh,45000,kỳ anh,46200,kỳ nam,46216
hà tĩnh,45000,kỳ anh,46200,kỳ hoa,46217
hà tĩnh,45000,kỳ anh,46300,kỳ đồng,46306
hà tĩnh,45000,kỳ anh,46300,kỳ phú,46307
hà tĩnh,45000,kỳ anh,46300,kỳ xuân,46308
hà tĩnh,45000,kỳ anh,46300,kỳ bắc,46309
hà tĩnh,45000,kỳ anh,46300,kỳ phong,46310
hà tĩnh,45000,kỳ anh,46300,kỳ tiến,46311
hà tĩnh,45000,kỳ anh,46300,kỳ giang,46312
hà tĩnh,45000,kỳ anh,46300,kỳ khang,46313
hà tĩnh,45000,kỳ anh,46300,kỳ trung,46314
hà tĩnh,45000,kỳ anh,46300,kỳ văn,46315
hà tĩnh,45000,kỳ anh,46300,kỳ thọ,46316
hà tĩnh,45000,kỳ anh,46300,kỳ thư,46317
hà tĩnh,45000,kỳ anh,46300,kỳ hải,46318
hà tĩnh,45000,kỳ anh,46300,kỳ châu,46319
hà tĩnh,45000,kỳ anh,46300,kỳ tân,46320
hà tĩnh,45000,kỳ anh,46300,kỳ hợp,46321
hà tĩnh,45000,kỳ anh,46300,kỳ tây,46322
hà tĩnh,45000,kỳ anh,46300,kỳ thượng,46323
hà tĩnh,45000,kỳ anh,46300,kỳ sơn,46324
hà tĩnh,45000,kỳ anh,46300,kỳ lâm,46325
hà tĩnh,45000,kỳ anh,46300,kỳ lạc,46326
quảng bình,47000,đồng hới,47100,bắc lý,47106
quảng bình,47000,đồng hới,47100,đồng phú,47107
quảng bình,47000,đồng hới,47100,lộc ninh,47108
quảng bình,47000,đồng hới,47100,thuận đức,47109
quảng bình,47000,đồng hới,47100,đồng sơn,47110
quảng bình,47000,đồng hới,47100,bắc nghĩa,47111
quảng bình,47000,đồng hới,47100,nghĩa ninh,47112
quảng bình,47000,đồng hới,47100,đức ninh,47113
quảng bình,47000,đồng hới,47100,nam lý,47114
quảng bình,47000,đồng hới,47100,đức ninh đông,47115
quảng bình,47000,đồng hới,47100,phú hải,47116
quảng bình,47000,đồng hới,47100,hải đình,47117
quảng bình,47000,đồng hới,47100,đồng mỹ,47118
quảng bình,47000,đồng hới,47100,hải thành,47119
quảng bình,47000,đồng hới,47100,quang phú,47120
quảng bình,47000,đồng hới,47100,bảo ninh,47121
quảng bình,47000,bố trạch,47200,hoàn lão,47206
quảng bình,47000,bố trạch,47200,trung trạch,47207
quảng bình,47000,bố trạch,47200,đồng trạch,47208
quảng bình,47000,bố trạch,47200,đức trạch,47209
quảng bình,47000,bố trạch,47200,hải trạch,47210
quảng bình,47000,bố trạch,47200,thanh trạch,47211
quảng bình,47000,bố trạch,47200,bắc trạch,47212
quảng bình,47000,bố trạch,47200,mỹ trạch,47213
quảng bình,47000,bố trạch,47200,hạ trạch,47214
quảng bình,47000,bố trạch,47200,cự nẫm,47215
quảng bình,47000,bố trạch,47200,sơn lộc,47216
quảng bình,47000,bố trạch,47200,phú trạch,47217
quảng bình,47000,bố trạch,47200,vạn trạch,47218
quảng bình,47000,bố trạch,47200,hoàn trạch,47219
quảng bình,47000,bố trạch,47200,đại trạch,47220
quảng bình,47000,bố trạch,47200,nhân trạch,47221
quảng bình,47000,bố trạch,47200,lý trạch,47222
quảng bình,47000,bố trạch,47200,nam trạch,47223
quảng bình,47000,bố trạch,47200,hòa trạch,47224
quảng bình,47000,bố trạch,47200,tây trạch,47225
quảng bình,47000,bố trạch,47200,liên trạch,47226
quảng bình,47000,bố trạch,47200,lâm trạch,47227
quảng bình,47000,bố trạch,47200,xuân trạch,47228
quảng bình,47000,bố trạch,47200,phúc trạch,47229
quảng bình,47000,bố trạch,47200,thượng trạch,47230
quảng bình,47000,bố trạch,47200,tân trạch,47231
quảng bình,47000,bố trạch,47200,sơn trạch,47232
quảng bình,47000,bố trạch,47200,hưng trạch,47233
quảng bình,47000,bố trạch,47200,phú định,47234
quảng bình,47000,bố trạch,47200,nông trường việt trung,47235
quảng bình,47000,ba đồn,47300,ba đồn,47306
quảng bình,47000,ba đồn,47300,quảng thọ,47307
quảng bình,47000,ba đồn,47300,quảng long,47308
quảng bình,47000,ba đồn,47300,quảng phong,47309
quảng bình,47000,ba đồn,47300,quảng thuận,47310
quảng bình,47000,ba đồn,47300,quảng phúc,47311
quảng bình,47000,ba đồn,47300,quảng văn,47312
quảng bình,47000,ba đồn,47300,quảng lộc,47313
quảng bình,47000,ba đồn,47300,quảng hải,47314
quảng bình,47000,ba đồn,47300,quảng tân,47315
quảng bình,47000,ba đồn,47300,quảng trung,47316
quảng bình,47000,ba đồn,47300,quảng tiên,47317
quảng bình,47000,ba đồn,47300,quảng sơn,47318
quảng bình,47000,ba đồn,47300,quảng thủy,47319
quảng bình,47000,ba đồn,47300,quảng hòa,47320
quảng bình,47000,ba đồn,47300,quảng minh,47321
quảng bình,47000,quảng trạch,47400,quảng phương,47406
quảng bình,47000,quảng trạch,47400,quảng xuân,47407
quảng bình,47000,quảng trạch,47400,quảng hưng,47408
quảng bình,47000,quảng trạch,47400,quảng tiến,47409
quảng bình,47000,quảng trạch,47400,quảng tùng,47410
quảng bình,47000,quảng trạch,47400,cảnh dương,47411
quảng bình,47000,quảng trạch,47400,quảng phú,47412
quảng bình,47000,quảng trạch,47400,quảng đông,47413
quảng bình,47000,quảng trạch,47400,quảng kim,47414
quảng bình,47000,quảng trạch,47400,quảng hợp,47415
quảng bình,47000,quảng trạch,47400,quảng châu,47416
quảng bình,47000,quảng trạch,47400,quảng lưu,47417
quảng bình,47000,quảng trạch,47400,quảng thạch,47418
quảng bình,47000,quảng trạch,47400,cảnh hóa,47419
quảng bình,47000,quảng trạch,47400,quảng liên,47420
quảng bình,47000,quảng trạch,47400,phù hóa,47421
quảng bình,47000,quảng trạch,47400,quảng trường,47422
quảng bình,47000,quảng trạch,47400,quảng thanh,47423
quảng bình,47000,tuyên hóa,47500,đồng lê,47506
quảng bình,47000,tuyên hóa,47500,thuận hóa,47507
quảng bình,47000,tuyên hóa,47500,kim hóa,47508
quảng bình,47000,tuyên hóa,47500,hương hóa,47509
quảng bình,47000,tuyên hóa,47500,thanh hóa,47510
quảng bình,47000,tuyên hóa,47500,lâm hóa,47511
quảng bình,47000,tuyên hóa,47500,thanh thạch,47512
quảng bình,47000,tuyên hóa,47500,lê hóa,47513
quảng bình,47000,tuyên hóa,47500,đồng hóa,47514
quảng bình,47000,tuyên hóa,47500,sơn hóa,47515
quảng bình,47000,tuyên hóa,47500,thạch hóa,47516
quảng bình,47000,tuyên hóa,47500,nam hóa,47517
quảng bình,47000,tuyên hóa,47500,đức hóa,47518
quảng bình,47000,tuyên hóa,47500,phong hóa,47519
quảng bình,47000,tuyên hóa,47500,cao quảng,47520
quảng bình,47000,tuyên hóa,47500,châu hóa,47521
quảng bình,47000,tuyên hóa,47500,mai hóa,47522
quảng bình,47000,tuyên hóa,47500,ngư hóa,47523
quảng bình,47000,tuyên hóa,47500,tiến hóa,47524
quảng bình,47000,tuyên hóa,47500,văn hóa,47525
quảng bình,47000,minh hóa,47600,quy đạt,47606
quảng bình,47000,minh hóa,47600,yên hóa,47607
quảng bình,47000,minh hóa,47600,xuân hóa,47608
quảng bình,47000,minh hóa,47600,hồng hóa,47609
quảng bình,47000,minh hóa,47600,hóa phúc,47610
quảng bình,47000,minh hóa,47600,hóa thanh,47611
quảng bình,47000,minh hóa,47600,trọng hóa,47612
quảng bình,47000,minh hóa,47600,dân hóa,47613
quảng bình,47000,minh hóa,47600,hóa tiến,47614
quảng bình,47000,minh hóa,47600,hóa hợp,47615
quảng bình,47000,minh hóa,47600,hóa sơn,47616
quảng bình,47000,minh hóa,47600,quy hóa,47617
quảng bình,47000,minh hóa,47600,tân hóa,47618
quảng bình,47000,minh hóa,47600,minh hóa,47619
quảng bình,47000,minh hóa,47600,trung hóa,47620
quảng bình,47000,minh hóa,47600,thượng hóa,47621
quảng bình,47000,quảng ninh,47700,quán hàu,47706
quảng bình,47000,quảng ninh,47700,lương ninh,47707
quảng bình,47000,quảng ninh,47700,vĩnh ninh,47708
quảng bình,47000,quảng ninh,47700,hàm ninh,47709
quảng bình,47000,quảng ninh,47700,hiền ninh,47710
quảng bình,47000,quảng ninh,47700,xuân ninh,47711
quảng bình,47000,quảng ninh,47700,an ninh,47712
quảng bình,47000,quảng ninh,47700,tân ninh,47713
quảng bình,47000,quảng ninh,47700,duy ninh,47714
quảng bình,47000,quảng ninh,47700,võ ninh,47715
quảng bình,47000,quảng ninh,47700,gia ninh,47716
quảng bình,47000,quảng ninh,47700,hải ninh,47717
quảng bình,47000,quảng ninh,47700,vạn ninh,47718
quảng bình,47000,quảng ninh,47700,trường xuân,47719
quảng bình,47000,quảng ninh,47700,trường sơn,47720
quảng bình,47000,lệ thủy,47800,kiến giang,47806
quảng bình,47000,lệ thủy,47800,cam thủy,47807
quảng bình,47000,lệ thủy,47800,ngư thủy bắc,47808
quảng bình,47000,lệ thủy,47800,thanh thủy,47809
quảng bình,47000,lệ thủy,47800,hồng thủy,47810
quảng bình,47000,lệ thủy,47800,hoa thủy,47811
quảng bình,47000,lệ thủy,47800,lộc thủy,47812
quảng bình,47000,lệ thủy,47800,phong thủy,47813
quảng bình,47000,lệ thủy,47800,an thủy,47814
quảng bình,47000,lệ thủy,47800,liên thủy,47815
quảng bình,47000,lệ thủy,47800,xuân thủy,47816
quảng bình,47000,lệ thủy,47800,hưng thủy,47817
quảng bình,47000,lệ thủy,47800,ngư thủy,47805
quảng bình,47000,lệ thủy,47800,ngư thủy trung,47818
quảng bình,47000,lệ thủy,47800,ngư thủy nam,47819
quảng bình,47000,lệ thủy,47800,sen thủy,47820
quảng bình,47000,lệ thủy,47800,tân thủy,47821
quảng bình,47000,lệ thủy,47800,dương thủy,47822
quảng bình,47000,lệ thủy,47800,mỹ thủy,47823
quảng bình,47000,lệ thủy,47800,mai thủy,47824
quảng bình,47000,lệ thủy,47800,phú thủy,47825
quảng bình,47000,lệ thủy,47800,sơn thủy,47826
quảng bình,47000,lệ thủy,47800,nông trường lệ ninh,47827
quảng bình,47000,lệ thủy,47800,ngân thủy,47828
quảng bình,47000,lệ thủy,47800,trường thủy,47829
quảng bình,47000,lệ thủy,47800,văn thủy,47830
quảng bình,47000,lệ thủy,47800,thái thủy,47831
quảng bình,47000,lệ thủy,47800,kim thủy,47832
quảng bình,47000,lệ thủy,47800,lâm thủy,47833
quảng trị,48000,đông hà,48100,1,48106
quảng trị,48000,đông hà,48100,2,48107
quảng trị,48000,đông hà,48100,đông giang,48108
quảng trị,48000,đông hà,48100,đông thanh,48109
quảng trị,48000,đông hà,48100,4,48110
quảng trị,48000,đông hà,48100,3,48111
quảng trị,48000,đông hà,48100,5,48112
quảng trị,48000,đông hà,48100,đông lễ,48113
quảng trị,48000,đông hà,48100,đông lương,48114
quảng trị,48000,cam lộ,48200,cam lộ,48206
quảng trị,48000,cam lộ,48200,cam thanh,48207
quảng trị,48000,cam lộ,48200,cam an,48208
quảng trị,48000,cam lộ,48200,cam thủy,48209
quảng trị,48000,cam lộ,48200,cam tuyền,48210
quảng trị,48000,cam lộ,48200,cam thành,48211
quảng trị,48000,cam lộ,48200,cam hiếu,48212
quảng trị,48000,cam lộ,48200,cam nghĩa,48213
quảng trị,48000,cam lộ,48200,cam chính,48214
quảng trị,48000,gio linh,48300,gio linh,48306
quảng trị,48000,gio linh,48300,gio mỹ,48307
quảng trị,48000,gio linh,48300,trung giang,48308
quảng trị,48000,gio linh,48300,trung hải,48309
quảng trị,48000,gio linh,48300,gio phong,48310
quảng trị,48000,gio linh,48300,trung sơn,48311
quảng trị,48000,gio linh,48300,vĩnh trường,48312
quảng trị,48000,gio linh,48300,gio an,48313
quảng trị,48000,gio linh,48300,gio bình,48314
quảng trị,48000,gio linh,48300,gio châu,48315
quảng trị,48000,gio linh,48300,gio thành,48316
quảng trị,48000,gio linh,48300,gio hải,48317
quảng trị,48000,gio linh,48300,gio việt,48318
quảng trị,48000,gio linh,48300,cửa việt,48319
quảng trị,48000,gio linh,48300,gio mai,48320
